,Q_verhard,Q_dak,Q_verhard_mean_2,Q_verhard_mean_3,Q_verhard_mean_5,Q_verhard_mean_10,Q_verhard_mean_20,Q_verhard_mean_30,Q_dak_mean_2,Q_dak_mean_3,Q_dak_mean_5,Q_dak_mean_10,Q_dak_mean_20,Q_dak_mean_30,Q_verhard_shift_1,Q_verhard_shift_3,Q_verhard_shift_7,Q_dak_shift_1,Q_dak_shift_3,Q_dak_shift_7
2023-10-28 07:00:00,0.1242,0.1188,0.11885000000000709,0.1179,0.11629999999999788,0.1192200000000007,0.41333500000000034,2.191446666666666,0.1114,0.07426666666666608,0.08209999999999999,0.041219999999999826,0.07157999999999984,0.5092533333333333,0.1135,0.119,0.1217,0.104,0.1532,0.0
2023-10-28 08:00:00,0.1112,0.0,0.11770000000000709,0.1163,0.11677999999999786,0.11587000000000072,0.4109550000000004,2.1916299999999995,0.0594,0.07426666666666608,0.0752,0.041219999999999826,0.07157999999999984,0.5092533333333333,0.1242,0.116,0.1083,0.1188,0.0,0.0017
2023-10-28 09:00:00,0.1063,0.0,0.10875000000000709,0.1139,0.11423999999999787,0.11427000000000069,0.11826000000000036,2.1914566666666664,0.0,0.039599999999999407,0.04456,0.041219999999999826,0.027689999999999826,0.5090933333333333,0.1112,0.1135,0.1137,0.0,0.104,0.0
2023-10-28 10:00:00,0.1123,0.0,0.10930000000000709,0.10993333333333333,0.11349999999999787,0.11333000000000071,0.11807500000000035,2.076856666666666,0.0,0.0,0.04456,0.041219999999999826,0.023979999999999824,0.47579333333333323,0.1063,0.1242,0.1088,0.0,0.1188,0.0345
2023-10-28 11:00:00,0.1093,0.0,0.11080000000000709,0.10930000000000001,0.11265999999999787,0.1134300000000007,0.11763000000000037,1.9003166666666662,0.0,0.0,0.02376,0.04104999999999982,0.023979999999999824,0.40529333333333334,0.1123,0.1112,0.119,0.0,0.0,0.1532
2023-10-28 12:00:00,0.1215,0.0015,0.11540000000000708,0.11436666666666667,0.11211999999999786,0.1142100000000007,0.11798000000000035,1.4317566666666663,0.00075,0.0004999999999994079,0.00030000000000000003,0.04119999999999982,0.024054999999999823,0.27971999999999997,0.1093,0.1063,0.116,0.0,0.0,0.0
2023-10-28 13:00:00,0.1137,0.0,0.11760000000000709,0.11483333333333333,0.11261999999999787,0.11470000000000072,0.11824000000000037,0.8096133333333331,0.00075,0.0004999999999994079,0.00030000000000000003,0.03774999999999982,0.02154499999999982,0.14655333333333329,0.1215,0.1123,0.1135,0.0015,0.0,0.104
2023-10-28 14:00:00,0.11,0.0,0.11185000000000708,0.11506666666666665,0.11335999999999787,0.1138000000000007,0.11705500000000035,0.4238233333333331,0.0,0.0004999999999994079,0.00030000000000000003,0.02242999999999982,0.021534999999999825,0.06250999999999994,0.1137,0.1093,0.1242,0.0,0.0,0.1188
2023-10-28 15:00:00,0.1267,0.0,0.1183500000000071,0.1168,0.11623999999999786,0.1148700000000007,0.11850000000000036,0.3133133333333331,0.0,0.0,0.00030000000000000003,0.02242999999999982,0.02081999999999982,0.047769999999999944,0.11,0.1215,0.1112,0.0,0.0015,0.0
2023-10-28 16:00:00,0.1137,0.0,0.12020000000000709,0.11680000000000001,0.11711999999999786,0.11489000000000071,0.11767000000000036,0.31336999999999976,0.0,0.0,0.00030000000000000003,0.012029999999999822,0.02068499999999982,0.047769999999999944,0.1267,0.1137,0.1063,0.0,0.0,0.0
2023-10-28 17:00:00,0.1212,0.0,0.1174500000000071,0.12053333333333334,0.11705999999999786,0.11459000000000072,0.11690500000000034,0.31375333333333305,0.0,0.0,0.0,0.00014999999999982237,0.02068499999999982,0.047769999999999944,0.1137,0.11,0.1123,0.0,0.0,0.0
2023-10-28 18:00:00,0.1265,0.0,0.12385000000000711,0.12046666666666667,0.11961999999999788,0.11612000000000071,0.11599500000000036,0.31267666666666644,0.0,0.0,0.0,0.00014999999999982237,0.02068499999999982,0.047769999999999944,0.1212,0.1267,0.1093,0.0,0.0,0.0
2023-10-28 19:00:00,0.1092,0.0,0.11785000000000712,0.11896666666666667,0.11945999999999787,0.11641000000000072,0.11534000000000036,0.1176433333333331,0.0,0.0,0.0,0.00014999999999982237,0.02068499999999982,0.01850999999999994,0.1265,0.1137,0.1215,0.0,0.0,0.0015
2023-10-28 20:00:00,0.12,0.0,0.11460000000000711,0.11856666666666667,0.11811999999999787,0.1171800000000007,0.11525500000000037,0.11777666666666643,0.0,0.0,0.0,0.00014999999999982237,0.02068499999999982,0.01603666666666661,0.1092,0.1212,0.1137,0.0,0.0,0.0
2023-10-28 21:00:00,0.9483,0.0,0.5341500000000071,0.3925,0.28503999999999785,0.20108000000000073,0.15725500000000034,0.14544666666666645,0.0,0.0,0.0,0.00014999999999982237,0.020599999999999823,0.01603666666666661,0.12,0.1265,0.11,0.0,0.0,0.0
2023-10-28 22:00:00,1.1522,0.614,1.050250000000007,0.7401666666666668,0.49123999999999785,0.3041500000000007,0.20918000000000037,0.18003666666666646,0.307,0.20466666666666608,0.12279999999999999,0.06139999999999982,0.051299999999999825,0.03650333333333327,0.9483,0.1092,0.1267,0.0,0.0,0.0
2023-10-28 23:00:00,0.1217,0.4662,0.636950000000007,0.7407333333333334,0.4902799999999979,0.30495000000000066,0.20982500000000037,0.18047666666666642,0.5401,0.3600666666666661,0.21604,0.10801999999999982,0.07288499999999982,0.05036999999999994,1.1522,0.12,0.1137,0.614,0.0,0.0
2023-10-29 00:00:00,0.1078,0.0,0.11475000000000722,0.46056666666666674,0.4899999999999978,0.3047300000000007,0.2092650000000004,0.1796133333333331,0.2331,0.3600666666666661,0.21604,0.10801999999999982,0.06522499999999982,0.05036333333333328,0.1217,0.9483,0.1212,0.4662,0.0,0.0
2023-10-29 01:00:00,0.1202,0.0558,0.11400000000000722,0.11656666666666675,0.4900399999999978,0.3040800000000007,0.20947500000000036,0.18035999999999977,0.0279,0.1739999999999994,0.22719999999999999,0.11359999999999981,0.06801499999999983,0.05174666666666661,0.1078,1.1522,0.1265,0.0,0.614,0.0
2023-10-29 02:00:00,0.1227,0.0385,0.12145000000000722,0.11690000000000007,0.3249199999999978,0.3049800000000007,0.20993500000000034,0.18010666666666644,0.04715,0.03143333333333274,0.23490000000000003,0.11744999999999983,0.06473999999999983,0.052939999999999945,0.1202,0.1217,0.1092,0.0558,0.4662,0.0
2023-10-29 03:00:00,0.1245,0.1437,0.12360000000000722,0.12246666666666674,0.11937999999999786,0.3053100000000007,0.20995000000000036,0.1797066666666664,0.09109999999999999,0.07933333333333274,0.14084,0.13181999999999983,0.06598499999999982,0.05772999999999994,0.1227,0.1078,0.12,0.0385,0.0,0.0
2023-10-29 04:00:00,0.113,0.0082,0.11875000000000721,0.12006666666666675,0.11763999999999786,0.3039600000000007,0.21004000000000037,0.17864999999999978,0.07594999999999999,0.06346666666666607,0.04924,0.1326399999999998,0.06639499999999982,0.058003333333333275,0.1245,0.1202,0.9483,0.1437,0.0558,0.0
2023-10-29 05:00:00,0.1088,0.0,0.11090000000000722,0.1154333333333334,0.11783999999999786,0.3039200000000007,0.21016500000000038,0.17819999999999978,0.0040999999999999865,0.050633333333332746,0.04924,0.1326399999999998,0.06639499999999982,0.058003333333333275,0.113,0.1227,1.1522,0.0082,0.0385,0.614
2023-10-29 06:00:00,0.111,0.0,0.10990000000000721,0.1109333333333334,0.11599999999999785,0.3030200000000007,0.21010000000000034,0.1778433333333331,0.0,0.0027333333333327413,0.03808,0.1326399999999998,0.06639499999999982,0.058003333333333275,0.1088,0.1245,0.1217,0.0,0.1437,0.4662
2023-10-29 07:00:00,0.1145,0.0,0.11275000000000722,0.11143333333333343,0.11435999999999787,0.21964000000000067,0.21036000000000038,0.17804999999999976,0.0,0.0,0.03038,0.1326399999999998,0.06639499999999982,0.05794666666666661,0.111,0.113,0.1078,0.0,0.0082,0.0
