,Q_verhard,Q_dak,Q_verhard_mean_2,Q_verhard_mean_3,Q_verhard_mean_5,Q_verhard_mean_10,Q_verhard_mean_20,Q_verhard_mean_30,Q_dak_mean_2,Q_dak_mean_3,Q_dak_mean_5,Q_dak_mean_10,Q_dak_mean_20,Q_dak_mean_30,Q_verhard_shift_1,Q_verhard_shift_3,Q_verhard_shift_7,Q_dak_shift_1,Q_dak_shift_3,Q_dak_shift_7
2023-08-16 10:00:00,0.9080044305140414,-0.24631676905238023,0.44562375021229816,0.2695912056081704,0.09958792631972023,-0.10623513182350035,-0.32959885330440497,-0.37363770420590403,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.41200797260462485,-0.15368036601715265,-0.14279822849664145,-0.1758605117369332,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 11:00:00,1.7401118299979028,-0.24631676905238023,1.5644016637951164,1.0989627494327983,0.6734833061572927,0.263560219595589,-0.09153897782041626,-0.19281502350656002,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.5383326240030234,0.9080081678759185,-0.1424041644838666,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 12:00:00,0.2235137192388212,-0.24631676905238023,1.1600325134490086,1.265142611588709,0.7851581664873785,0.34486242402247486,-0.03919977834653364,-0.21492386721568263,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,1.7401147197383804,-0.15367439550759557,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 13:00:00,-0.15778345948418163,-0.24631676905238023,0.03883350663710434,0.7955959540525025,0.780473012229294,0.3479807824967656,-0.033553746489573884,-0.21640157906766247,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,0.22351815385321055,0.9080129416272613,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 14:00:00,-0.20183991166157803,-0.24631676905238023,-0.21244804253598393,-0.059956035184628116,0.7657928622206291,0.3366767330274615,-0.03330281174037566,-0.2179778050431077,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.157778636463622,1.7401185555212706,-0.14465481291785345,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 15:00:00,-0.1424149296548573,-0.24631676905238023,-0.20336894292691127,-0.22117064045196067,0.4455685601745514,0.3366767330274615,-0.025774769264429277,-0.21206695763518835,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20183504376316766,0.22352369917646045,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 16:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.2143998356038996,-0.1283268196630213,0.3366767330274615,-0.018246726788482895,-0.21108181640053506,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.15777266133440607,-0.1554748793484306,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 17:00:00,-0.1454886356207222,-0.24631676905238023,-0.17007891102697836,-0.18957355116100913,-0.24081857868701417,0.33616700135206073,-0.011095086436333876,-0.20970261867202067,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.2018290189726192,0.900736146533375,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 18:00:00,-0.1424149296548573,-0.24631676905238023,-0.17007891102697836,-0.18957355116100913,-0.23613342442892965,0.336167001352061,-0.0035670439603875575,-0.20420477278268298,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.14548382512421393,-0.1424041644838666,1.728549659374929,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 19:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.18957355116100913,-0.21801749463100295,0.3383108728031359,0.003960998515558825,-0.20278010699935606,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.1424041644838666,0.21977758209851597,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 20:00:00,-0.1629063027606231,-0.24631676905238023,-0.18036855725059397,-0.19724712998881164,-0.2242643669751156,0.13459809919595955,0.008979693499522995,-0.2018934798881682,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.14547786385397452,-0.1595520058261311,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 21:00:00,-0.2038890489721546,-0.24631676905238023,-0.21668495568688445,-0.2243303493810558,-0.2430049840074536,-0.23519725222312987,0.008979693499522995,-0.2018934798881682,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1629014745217087,-0.1424041644838666,-0.20338111546141177,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 22:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.25141356877329996,-0.2608085701881747,-0.3164994566500158,0.008979693499522995,-0.2018934798881682,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.1424041644838666,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-16 23:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.2694690483681298,-0.2795491872205127,-0.32526983985895863,0.005341139636149011,-0.2018934798881682,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.16289549361791922,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 00:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.2694690483681298,-0.29828980425285073,-0.32565963466824505,-0.002186902839797372,-0.2018934798881682,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.20387815188602446,-0.14732062639302956,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 01:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.2694690483681298,-0.31078354894107485,-0.3373534789468355,-0.009714945315743755,-0.2018934798881682,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.20387815188602446,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 02:00:00,-0.15880802813946993,-0.24631676905238023,-0.2142638624577984,-0.24960802081381706,-0.29704042978402817,-0.34047183742112636,-0.011722423309329396,-0.19755885845569401,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.20387815188602446,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 03:00:00,-0.16700457738177624,-0.24631676905238023,-0.19247402339602412,-0.23335808917847053,-0.28579605956462534,-0.344564682918633,-0.014685383618276203,-0.19401235001094233,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.15880320407523935,-0.20387815188602446,-0.16464841392325674,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 04:00:00,-0.2038890489721546,-0.24631676905238023,-0.2191060489159705,-0.23335808917847053,-0.28579605956462534,-0.35625852719722356,-0.022213426094222586,-0.19401235001094233,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16699974496817807,-0.20387815188602446,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 05:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.2532191167327829,-0.28579605956462534,-0.36795237147581417,-0.02836132744957872,-0.19401235001094233,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.15879722779110872,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 06:00:00,-0.16905371469235284,-0.24631676905238023,-0.2203165955305135,-0.25412189071252445,-0.27517637657963384,-0.36912175590367313,-0.16025649823401508,-0.19066286981312136,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.16699375944472974,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 07:00:00,-0.1797722790708933,-0.24631676905238023,-0.20606939305803978,-0.2434969354057739,-0.28156740751165554,-0.3645341708376339,-0.39536306474480404,-0.18834399890547188,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1690488801914128,-0.20387815188602446,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 08:00:00,-0.1837129277061204,-0.24631676905238023,-0.2147294572685187,-0.23460808388905482,-0.2866610110987926,-0.3606961911666575,-0.4452315220660974,-0.18640402846894294,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1797674336515495,-0.20387815188602446,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 09:00:00,-0.1424149296548573,-0.24631676905238023,-0.19266026130470196,-0.22287202215241567,-0.26792039406645457,-0.349002346888067,-0.4433495114471108,-0.18335009064151794,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.18370807827265764,-0.16904289235813505,-0.16057128744555627,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 10:00:00,-0.16802914603706454,-0.24631676905238023,-0.18339492378695152,-0.21769843281369045,-0.2569883674642574,-0.34218093772555586,-0.43920908808534037,-0.18581294372815105,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.17976143373608713,-0.1687255404009573,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 11:00:00,-0.180323969900524,-0.24631676905238023,-0.20579003615599736,-0.21620538356338256,-0.26042414725351937,-0.3376982974187628,-0.4438513809455073,-0.189457966296368,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16802431257979542,-0.18370207391521565,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 12:00:00,-0.1424149296548573,-0.24631676905238023,-0.19065820347420964,-0.21620538356338256,-0.24903561844620753,-0.33457993894447197,-0.4438513809455073,-0.189457966296368,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.18031912391920352,-0.1424041644838666,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 13:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.20492070881661414,-0.23644576804613532,-0.32990240123303577,-0.44347497882170994,-0.18942007624975002,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.1680183259014324,-0.17076410363980757,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 14:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.18821939019139727,-0.23644576804613532,-0.3182085569544452,-0.44347497882170994,-0.18942007624975002,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.18031312338186398,-0.18142735748939678,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 15:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.18821939019139727,-0.22863717761599447,-0.30651471267585473,-0.44347497882170994,-0.18833642089163144,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.1424041644838666,-0.18534767137150507,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 16:00:00,-0.14249374261479023,-0.24631676905238023,-0.16830965058233327,-0.18825411226157082,-0.21710449020734776,-0.3014623722606039,-0.4409752826645761,-0.28934371424728306,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.1424041644838666,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 17:00:00,-0.1424149296548573,-0.24631676905238023,-0.16830965058233327,-0.1882541122615708,-0.21710449020734776,-0.2943561130480527,-0.4334472401886296,-0.47035205631394844,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424889351690124,-0.1424041644838666,-0.16974482202038244,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 18:00:00,-0.19876620569571318,-0.24631676905238023,-0.20155312300509676,-0.21308039670446133,-0.2342833891536576,-0.2972196056958132,-0.4328199033156341,-0.5109550324514749,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.1424041644838666,-0.18197620145348403,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 19:00:00,-0.2035737970737028,-0.24631676905238023,-0.23768328349801987,-0.23999000571996595,-0.2529279004562476,-0.3088534815413465,-0.43278129796905046,-0.5153578559689908,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.19876134092831566,-0.14248297727467754,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 20:00:00,-0.19056965645340687,-0.24631676905238023,-0.23284109703984782,-0.2612051942438906,-0.2676080504649124,-0.31314122444349646,-0.43115022209926207,-0.5142742006108723,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20356892740908009,-0.1424041644838666,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 21:00:00,-0.182333700709114,-0.24631676905238023,-0.2202933157789202,-0.2539656413611706,-0.2797534118872766,-0.3135235231958582,-0.4285105815625602,-0.5181124624198052,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.19056480003537693,-0.19875531960251133,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 22:00:00,-0.17129988419724076,-0.24631676905238023,-0.20890952151227188,-0.23974695107676255,-0.2885590991762848,-0.31901813075045155,-0.4300403183697022,-0.5208898028775591,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.18232885268059285,-0.20356290066406058,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-17 23:00:00,-0.1434394983101456,-0.24631676905238023,-0.18593241558754786,-0.21898314954270867,-0.2716925438471806,-0.3192130281550947,-0.4271545687539227,-0.5206927746306285,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.17129504740825313,-0.19055878794889028,-0.14434118779969055,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 00:00:00,-0.15297586804747176,-0.24631676905238023,-0.17510733539382825,-0.20604917616194116,-0.2562675744284938,-0.3212219706234136,-0.42091980536336027,-0.5217082278980594,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1434346899009792,-0.1823228498778437,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 01:00:00,-0.14966572320180824,-0.24631676905238023,-0.17878553471462674,-0.1965179663599397,-0.24379785616823021,-0.32260124456138767,-0.41427968584445585,-0.522405404770511,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.15297104992413738,-0.17128905704304725,-0.2003232706031364,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 02:00:00,-0.18765357640740776,-0.24631676905238023,-0.19927170820751908,-0.21599705106472916,-0.24541964033087557,-0.33119172247115913,-0.4165574012569362,-0.5247848997500675,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.14966090845033378,-0.14342873094056924,-0.2051060535820991,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 03:00:00,-0.16337918057894066,-0.24631676905238023,-0.2073730586225855,-0.22058036512965434,-0.24300498397165143,-0.33517962320802336,-0.41454992326245166,-0.5208898028662671,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.18764872295982593,-0.1529650802141367,-0.1921690176477353,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 04:00:00,-0.1761468821139171,-0.24631676905238023,-0.2005753736896772,-0.2322469826354008,-0.25297595323161615,-0.3308768881613068,-0.41362339494084904,-0.5182223435047477,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16337435185833205,-0.14965494247159597,-0.1839755615379596,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 05:00:00,-0.1640096842877639,-0.24631676905238023,-0.20094784952437766,-0.22183035975939505,-0.25633965371014134,-0.3233508499019968,-0.4162678611314922,-0.5143878706893255,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.17614204038756298,-0.18764271416040426,-0.1729986823365386,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 06:00:00,-0.19458911809994706,-0.24631676905238023,-0.21184276916800576,-0.23558030192183305,-0.27003472000679046,-0.32411544741230525,-0.4195203615344231,-0.5134936655685316,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16400485492489633,-0.16336837042150504,-0.14528206315417927,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 07:00:00,-0.1694871860013438,-0.24631676905238023,-0.21507865342100485,-0.23264628655234812,-0.26449662740390567,-0.3216717337945484,-0.4181933027590935,-0.5101858644186029,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1945842575875157,-0.1761360445587221,-0.15476922278875113,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 08:00:00,-0.15581313514087797,-0.24631676905238023,-0.19217138671203504,-0.22903519067542094,-0.26219008992799414,-0.3187257846071843,-0.41983402996462893,-0.509897900057107,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16948235105885073,-0.16399887277735264,-0.15147615913566648,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 09:00:00,-0.19608656457355292,-0.24631676905238023,-0.20788521297118193,-0.22969491011220508,-0.26826877729875115,-0.3287405127797227,-0.4264065901234166,-0.5126941855593427,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.15580831412737786,-0.19457824097020981,-0.18926798531933275,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 10:00:00,-0.14990216212564708,-0.24631676905238023,-0.20439325158074217,-0.22106647420586772,-0.26396804598203494,-0.3281558205741707,-0.42732346709039626,-0.5075032490526926,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.19608170253575638,-0.1694763627369553,-0.16511885157129252,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 11:00:00,-0.1652312854603249,-0.24631676905238023,-0.18616521313817036,-0.2252157622998404,-0.2550182000223251,-0.33111676191308276,-0.4301175290071408,-0.5037862353925138,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1498973471333255,-0.15580234121915176,-0.17782066850638675,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 12:00:00,-0.1616847016174222,-0.24631676905238023,-0.19312585614577563,-0.2100595760495943,-0.2526395832423897,-0.32617686230562537,-0.4324676294417688,-0.5030776914993015,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16522645485308032,-0.19607568423049823,-0.1657461017199925,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 13:00:00,-0.15297586809151195,-0.24631676905238023,-0.1858858562057746,-0.21141373701920657,-0.2517746316858462,-0.3241979040454575,-0.4337609085325458,-0.500501168270697,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1616798746228848,-0.1498913808880689,-0.1961677378458951,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 14:00:00,-0.1639308714159114,-0.24631676905238023,-0.18721280156527556,-0.21084082277079214,-0.2419718473992371,-0.32187412733430615,-0.4294950177961762,-0.4985990878920783,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1529710499681775,-0.16522047132852288,-0.1711953381261665,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 15:00:00,-0.1424149296548573,-0.24631676905238023,-0.1809738305578655,-0.20235127517748785,-0.23968933635352496,-0.31776628974808263,-0.4220055806668135,-0.4985990878920783,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.16392604213332607,-0.16167389509610908,-0.1575918488595194,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 16:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.19769851697868235,-0.23273368426818444,-0.307841514219545,-0.4161086140606555,-0.4961362348054453,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.15296508025817676,-0.197657457113356,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 17:00:00,-0.1424149296548573,-0.24631676905238023,-0.1682630911051658,-0.18821939019139727,-0.22685922163803338,-0.3026917251131426,-0.41122021212141097,-0.49249121223722836,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.16392006007462187,-0.15171137797428866,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 18:00:00,-0.17725026393465912,-0.24631676905238023,-0.18884238355239508,-0.20356654784700196,-0.23425936272569586,-0.3067695785037813,-0.411948888057053,-0.4958406924350493,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1424101222893619,-0.1424041644838666,-0.16696139911859312,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 19:00:00,-0.2038890489721546,-0.24631676905238023,-0.22515878198868555,-0.23064976723924613,-0.2464407637967156,-0.3082537972051903,-0.4193514631584002,-0.5017515398429686,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.17724542108435148,-0.1424041644838666,-0.16343311655386475,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 20:00:00,-0.19774163704042488,-0.24631676905238023,-0.23726424813411573,-0.25502466469226587,-0.2633073191258198,-0.3173540067931549,-0.42483342230136806,-0.507071302510096,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.1424041644838666,-0.15476922283256403,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 21:00:00,-0.2038890489721546,-0.24631676905238023,-0.23726424813411573,-0.26676072642890497,-0.28204793615815776,-0.32470763579485934,-0.4314735418202724,-0.5129821499180155,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.1977367733166983,-0.17723942401175607,-0.1656676955426819,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 22:00:00,-0.20286448031686632,-0.24631676905238023,-0.24029061467047325,-0.2663093394390343,-0.30047620957329013,-0.3325410122610208,-0.43333624976956264,-0.5187869051942751,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.20387815188602446,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-18 23:00:00,-0.20183991166157803,-0.24631676905238023,-0.2390800680559302,-0.26811488739851724,-0.30797245638622534,-0.3418361192536286,-0.4380461019880486,-0.5245007243552637,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20285961137478503,-0.19773075314580868,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-19 00:00:00,-0.2038890489721546,-0.24631676905238023,-0.23968534136320174,-0.26811488739851724,-0.30797245638622534,-0.34943711803471245,-0.44144337246224047,-0.5249932949725904,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20183504376316766,-0.20387815188602446,-0.14426278153475414,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-19 01:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.268566274388388,-0.3098465180894591,-0.361130962313303,-0.4463269487475437,-0.525023607011014,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.20285358542932186,-0.1789183565952086,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
2023-08-19 02:00:00,-0.2038890489721546,-0.24631676905238023,-0.24089588797774675,-0.2694690483681298,-0.3098465180894591,-0.3728248065918935,-0.4474658064555814,-0.5263042906160632,-0.281700937873294,-0.3104131748119443,-0.35480089925425645,-0.44061206273772063,-0.5644784448774104,-0.6623358959666108,-0.20388417898640235,-0.2018290189726192,-0.205419678700262,-0.24631676905238023,-0.2463167690523802,-0.24716777690122999
